jurisdiction,address,zip5,apn_fmt,con_sites,ex_gp_des,ex_zoning,min_dens,max_dens,acres,ex_use_vac,infra,public,site_stat,id_last2,li,mod,amod,capacity,opt1,opt2,abag_general_plan,abag_zoning,abag_allowable_density,abag_rhna_cycle,abag_rhna_years,sf_used_in_previous_he,abag_used_in_previous_he
San Francisco,667 HOWARD ST,94105.0,3735-039,,DOWNTOWN- OFFICE (SPECIAL DEVELOPMENT),C-3-O(SD),0.0,270.0709202158383,0.09434404053446269,Office,Yes,,Available,Not Used in Prior Housing Element,0.804232935,0.0,0.0,0.804232935,,0.03156382,C-3-O(SD),,,RHNA4,2007-2014,0,1
San Francisco,661-663 HOWARD ST,94105.0,3735-040,,DOWNTOWN- OFFICE (SPECIAL DEVELOPMENT),C-3-O(SD),0.0,270.0709204672816,0.1698186517905897,Commercial Stores,Yes,,Available,Not Used in Prior Housing Element,1.467691653,0.0,0.0,1.467691653,,0.032001594,C-3-O(SD),,,RHNA4,2007-2014,0,1
San Francisco,222 02ND ST,94105.0,3735-063,,DOWNTOWN- OFFICE (SPECIAL DEVELOPMENT),C-3-O(SD),0.0,270.0709262604057,0.5511556953072747,Office - High Class A,Yes,,Available,Not Used in Prior Housing Element,2.760589171,0.0,0.0,2.760589171,,0.018545974,C-3-O(SD),,,RHNA4,2007-2014,0,1
San Francisco,528 FOLSOM ST,94105.0,3736-016,,TRANSBAY DOWNTOWN RESIDENTIAL,TB DTR,0.0,1559.659555049524,0.06135429084141038,Industrial,Yes,,Available,Not Used in Prior Housing Element,5.325446892,0.0,0.0,5.325446892,,0.055652068,C-3-S,,,RHNA4,2007-2014,0,1
San Francisco,572-576 FOLSOM ST,94105.0,3736-025,,DOWNTOWN- OFFICE (SPECIAL DEVELOPMENT),C-3-O(SD),0.0,270.070918529038,0.09182757013928872,Office,Yes,,Available,Not Used in Prior Housing Element,0.618381973,0.0,0.0,0.618381973,,0.024934801,C-3-O(SD),,,RHNA4,2007-2014,0,1
San Francisco,48 TEHAMA ST,94105.0,3736-085,,DOWNTOWN- OFFICE (SPECIAL DEVELOPMENT),C-3-O(SD),0.0,270.0709199773208,0.04591406398036217,Vacant Lot Comm and Ind,Yes,,Available,Not Used in Prior Housing Element,0.0,0.454939183,0.454939183,0.909878366,,0.073376971,C-3-O(SD),,,RHNA4,2007-2014,0,1
San Francisco,543 HOWARD ST,94105.0,3736-111,,DOWNTOWN- OFFICE (SPECIAL DEVELOPMENT),C-3-O(SD),0.0,270.07092287222,0.3328756106721265,Office,Yes,,Available,Not Used in Prior Housing Element,2.800929893,0.0,0.0,2.800929893,,0.031156053,C-3-O(SD),,,RHNA4,2007-2014,0,1
San Francisco,325 FREMONT ST,94105.0,3747-012,,RINCON HILL DOWNTOWN RESIDENTIAL,RH DTR,0.0,951.9999902158255,0.03682712201743533,Vacant land- residential 15+ units,Yes,,Available,Not Used in Prior Housing Element,8.193367335,0.0,0.0,8.193367335,,0.233699456,RH DTR,,,RHNA4,2007-2014,0,1
San Francisco,321-323 FREMONT ST,94105.0,3747-013,,RINCON HILL DOWNTOWN RESIDENTIAL,RH DTR,0.0,951.9999929966772,0.03696084768927296,Vacant land- residential 15+ units,Yes,,Available,Not Used in Prior Housing Element,8.223670485,0.0,0.0,8.223670485,,0.233715132,RH DTR,,,RHNA4,2007-2014,0,1
San Francisco,0 UNKNOWN ,94105.0,3747-014,,RINCON HILL DOWNTOWN RESIDENTIAL,RH DTR,0.0,951.9999915762395,0.0739217119022558,Vacant land- residential 15+ units,Yes,,Available,Not Used in Prior Housing Element,16.7550346,0.0,0.0,16.7550346,,0.238087376,RH DTR,,,RHNA4,2007-2014,0,1
San Francisco,353 FOLSOM ST,94105.0,3747-015,,RINCON HILL DOWNTOWN RESIDENTIAL,RH DTR,0.0,749.4467962646416,0.1103091623769041,Office,Yes,,Available,Not Used in Prior Housing Element,4.085091265,0.0,0.0,4.085091265,,0.049413927,RH DTR,,,RHNA4,2007-2014,0,1
San Francisco,338 FREMONT ST,94105.0,3748-005,,RINCON HILL DOWNTOWN RESIDENTIAL,RH DTR,0.0,951.9999908976073,0.05567015369716088,,Yes,,Available,Not Used in Prior Housing Element,12.50320574,0.0,0.0,12.50320574,,0.235918508,RH DTR,,,RHNA4,2007-2014,0,1
San Francisco,450 HARRISON ST,94105.0,3748-031,,RINCON HILL DOWNTOWN RESIDENTIAL,RH DTR,0.0,991.0299980649372,0.6625434132459143,"Clubs,Lodges,Fraternal Organizations",Yes,,Available,Not Used in Prior Housing Element,30.84979581,0.0,0.0,30.84979581,,0.046984126,RH DTR,,,RHNA4,2007-2014,0,1
San Francisco,326 01ST ST,94105.0,3749-002,,RINCON HILL DOWNTOWN RESIDENTIAL,RH DTR,0.0,163.3493468688342,0.03305778270778399,Commercial Stores,Yes,,Available,Not Used in Prior Housing Element,0.0,0.1343166785,0.1343166785,0.268633357,,0.04974722,RH DTR,,,RHNA4,2007-2014,0,1
San Francisco,66-76 LANSING ST,94105.0,3749-047,,RINCON HILL DOWNTOWN RESIDENTIAL,RH DTR,0.0,147.1444490400324,0.1082861688040971,Apartment 5 to 14 Units,Yes,,Available,Not Used in Prior Housing Element,0.0,0.1491336095,0.1491336095,0.298267219,,0.018719259,RH DTR,,,RHNA4,2007-2014,0,1
San Francisco,836 HARRISON ST,94107.0,3752-014,,MIXED USE-RESIDENTIAL,MUR,0.0,114.3445415244588,0.04878396936485805,Garages (Commercial),Yes,,Available,Not Used in Prior Housing Element,0.0,0.0997151215,0.0997151215,0.199430243,,0.035751844,W SoMa MUG,,,RHNA4,2007-2014,0,1
San Francisco,840 HARRISON ST,94107.0,3752-015,,MIXED USE-RESIDENTIAL,MUR,0.0,141.7872310423659,0.1834468848296955,Industrial,Yes,,Available,Not Used in Prior Housing Element,0.0,0.3910591315,0.3910591315,0.782118263,,0.030069414,W SoMa MUG,,,RHNA4,2007-2014,0,1
San Francisco,846 HARRISON ST,94107.0,3752-017,,MIXED USE-RESIDENTIAL,MUR,0.0,141.7872325682745,0.09756662082297453,Garages (Commercial),Yes,,Available,Not Used in Prior Housing Element,0.0,0.2891108525,0.2891108525,0.578221705,,0.041798048,W SoMa MUG,,,RHNA4,2007-2014,0,1
San Francisco,850 HARRISON ST,94107.0,3752-018,,MIXED USE-RESIDENTIAL,MUR,0.0,141.7872336431786,0.3662999662656786,Office,Yes,,Available,Not Used in Prior Housing Element,0.0,0.8285995855,0.8285995855,1.657199171,,0.031908082,W SoMa MUG,,,RHNA4,2007-2014,0,1
San Francisco,171-173 CLARA ST,94107.0,3752-026,,MIXED USE-RESIDENTIAL,MUR,0.0,114.3445419558316,0.03910892082249741,Industrial,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0799128735,0.0799128735,0.159825747,,0.035740076,W SoMa MUG,,,RHNA4,2007-2014,0,1
San Francisco,155-157 CLARA ST,94107.0,3752-028,,MIXED USE-RESIDENTIAL,MUR,0.0,114.344542001733,0.03915726615331445,Industrial,Yes,,Available,Not Used in Prior Housing Element,0.0,0.081292562,0.081292562,0.162585124,,0.036312237,W SoMa MUG,,,RHNA4,2007-2014,0,1
San Francisco,149 CLARA ST,94107.0,3752-032,,MIXED USE-RESIDENTIAL,MUR,0.0,114.3445424049069,0.04286570151657827,Parking Lot,Yes,,Available,Not Used in Prior Housing Element,0.0,0.102727327,0.102727327,0.205454654,,0.04191704,W SoMa MUG,,,RHNA4,2007-2014,0,1
San Francisco,147 CLARA ST,94107.0,3752-033,,MIXED USE-RESIDENTIAL,MUR,0.0,114.344541914529,0.04289500541034653,Parking Lot,Yes,,Available,Not Used in Prior Housing Element,0.0,0.1027977395,0.1027977395,0.205595479,,0.041917116,W SoMa MUG,,,RHNA4,2007-2014,0,1
San Francisco,135 CLARA ST,94107.0,3752-036,,MIXED USE-RESIDENTIAL,MUR,0.0,114.3445417617429,0.08599862045366398,Industrial,Yes,,Available,Not Used in Prior Housing Element,0.0,0.173553814,0.173553814,0.347107628,,0.03529858,W SoMa MUG,,,RHNA4,2007-2014,0,1
San Francisco,875 FOLSOM ST,94107.0,3752-076,,MIXED USE-RESIDENTIAL,MUR,0.0,283.5744674254886,0.1893952715114708,Industrial,Yes,,Available,Not Used in Prior Housing Element,0.0,0.5213551105,0.5213551105,1.042710221,,0.019414552,MUR,,,RHNA4,2007-2014,0,1
San Francisco,182 SHIPLEY ST,94107.0,3752-078,,MIXED USE-RESIDENTIAL,MUR,0.0,114.3445436031262,0.04304402335751677,Industrial,Yes,,Available,Not Used in Prior Housing Element,0.0,0.1031558095,0.1031558095,0.206311619,,0.041917501,MUR,,,RHNA4,2007-2014,0,1
San Francisco,893 FOLSOM ST,94107.0,3752-079,,MIXED USE-RESIDENTIAL,MUR,0.0,283.5744687458411,0.1969706211401668,Industrial,Yes,,Available,Not Used in Prior Housing Element,0.0,0.91899657,0.91899657,1.83799314,,0.032906016,MUR,,,RHNA4,2007-2014,0,1
San Francisco,325 05TH ST,94107.0,3752-080,,MIXED USE-RESIDENTIAL,MUR,0.0,283.5744658549199,0.08436691159418214,Office,Yes,,Available,Not Used in Prior Housing Element,0.0,0.5105594115,0.5105594115,1.021118823,,0.042681238,MUR,,,RHNA4,2007-2014,0,1
San Francisco,885 FOLSOM ST,94107.0,3752-083,,MIXED USE-RESIDENTIAL,MUR,0.0,283.5744679315267,0.05165297113896544,Industrial,Yes,,Available,Not Used in Prior Housing Element,0.0,0.3083405455,0.3083405455,0.616681091,,0.042101561,MUR,,,RHNA4,2007-2014,0,1
San Francisco,324 05TH ST,94107.0,3753-003,,MIXED USE-RESIDENTIAL,MUR,0.0,205.4572824592503,0.04304442851216727,Flat & Store 4 units or less,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0547891355,0.0547891355,0.109578271,,0.012390418,MUR,,,RHNA4,2007-2014,0,1
San Francisco,205 SHIPLEY ST,94107.0,3753-005,,MIXED USE-RESIDENTIAL,MUR,0.0,228.6890865837095,0.04304469124377598,Vacant land- residential 15+ units,Yes,,Available,Not Used in Prior Housing Element,0.0,0.2558148465,0.2558148465,0.511629693,,0.051974546,MUR,,,RHNA4,2007-2014,0,1
San Francisco,964-968 HARRISON ST,94107.0,3753-022,,MIXED USE-RESIDENTIAL,MUR,0.0,202.5531919337104,0.1928832635376792,Motels,Yes,,Available,Not Used in Prior Housing Element,0.0,0.636705475,0.636705475,1.27341095,,0.032593796,MUR,,,RHNA4,2007-2014,0,1
San Francisco,980 HARRISON ST,94107.0,3753-027,,MIXED USE-RESIDENTIAL,MUR,0.0,144.7141675137452,0.05366195040647077,Industrial,Yes,,Available,Not Used in Prior Housing Element,0.0,0.047833951,0.047833951,0.095667902,,0.012319377,MUR,,,RHNA4,2007-2014,0,1
San Francisco,215 CLARA ST,94107.0,3753-056,,MIXED USE-RESIDENTIAL,MUR,0.0,202.5531858710178,0.1822830495050213,Industrial,Yes,,Available,Not Used in Prior Housing Element,0.0,0.3288648445,0.3288648445,0.657729689,,0.017814026,MUR,,,RHNA4,2007-2014,0,1
San Francisco,212 CLARA ST,94107.0,3753-058,,MIXED USE-RESIDENTIAL,MUR,0.0,114.3445431882652,0.04549369631324852,Vacant land- residential 15+ units,Yes,,Available,Not Used in Prior Housing Element,0.0,0.1090429865,0.1090429865,0.218085973,,0.041923841,MUR,,,RHNA4,2007-2014,0,1
San Francisco,278 CLARA ST,94107.0,3753-078,,MIXED USE-RESIDENTIAL,MUR,0.0,89.92100734831318,0.04094411357690807,Dwelling,Yes,,Available,Not Used in Prior Housing Element,0.0,0.021906859,0.021906859,0.043813718,,0.011900288,MUR,,,RHNA4,2007-2014,0,1
San Francisco,33 FALMOUTH ST,94107.0,3753-113,,MIXED USE-RESIDENTIAL,MUR,0.0,114.3445442840988,0.08608849501526376,Industrial,Yes,,Available,Not Used in Prior Housing Element,0.0,0.1764333015,0.1764333015,0.352866603,,0.035846767,MUR,,,RHNA4,2007-2014,0,1
San Francisco,977-979 FOLSOM ST,94107.0,3753-130,,MIXED USE-RESIDENTIAL,MUR,0.0,283.5744640536092,0.05194547937844322,Hotel Commercial (H2w/Com),Yes,,Available,Not Used in Prior Housing Element,0.0,0.193280049,0.193280049,0.386560098,,0.026242315,MUR,,,RHNA4,2007-2014,0,1
San Francisco,973-975 FOLSOM ST,94107.0,3753-131,,MIXED USE-RESIDENTIAL,MUR,0.0,283.5744641394058,0.05199577349714,Industrial,Yes,,Available,Not Used in Prior Housing Element,0.0,0.330060396,0.330060396,0.660120792,,0.044770119,MUR,,,RHNA4,2007-2014,0,1
San Francisco,928 HARRISON ST,94107.0,3753-150,,MIXED USE-RESIDENTIAL,MUR,0.0,202.5531878134977,0.3195087656949694,Industrial,Yes,,Available,Not Used in Prior Housing Element,0.0,1.0729817445,1.0729817445,2.145963489,,0.033158927,MUR,,,RHNA4,2007-2014,0,1
San Francisco,1015 FOLSOM ST,94103.0,3754-057,,NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT,NCT-SOMA,0.0,283.5744642985899,0.1726225432105036,Commercial Stores,Yes,,Available,Not Used in Prior Housing Element,0.0,0.6552964835,0.6552964835,1.310592967,,0.02677338,SoMa NCT,,,RHNA4,2007-2014,0,1
San Francisco,314 07TH ST,94103.0,3755-005,,NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT,NCT-FOLSOM,0.0,163.3493465281186,0.04616655987695514,Industrial,Yes,,Available,Not Used in Prior Housing Element,0.0,0.224765529,0.224765529,0.449531058,,0.059609405,RED,,,RHNA4,2007-2014,0,1
San Francisco,380 07TH ST,94103.0,3755-014,,WSOMA MIXED USE-GENERAL,WMUG,0.0,104.543581823644,0.09155985617603125,Industrial,Yes,,Pending Project,Not Used in Prior Housing Element,0.0,0.0,2.814814816,2.814814816,Pipeline,,RED,,,RHNA4,2007-2014,0,1
San Francisco,384 07TH ST,94103.0,3755-015,,WSOMA MIXED USE-GENERAL,WMUG,0.0,130.6794789788861,0.04846700614765846,Industrial,Yes,,Available,Not Used in Prior Housing Element,0.0,0.1158627585,0.1158627585,0.231725517,,0.03658645,RED,,,RHNA4,2007-2014,0,1
San Francisco,390 07TH ST,94103.0,3755-016,,WSOMA MIXED USE-GENERAL,WMUG,0.0,130.6794768096576,0.0484191249431988,Commercial/Mixed use,Yes,,Available,Not Used in Prior Housing Element,0.0,0.1080725645,0.1080725645,0.216145129,,0.034160257,RED,,,RHNA4,2007-2014,0,1
San Francisco,398 07TH ST,94103.0,3755-017,,WSOMA MIXED USE-GENERAL,WMUG,0.0,130.6794786349022,0.0580390183690523,Commercial Stores,Yes,,Available,Not Used in Prior Housing Element,0.0,0.117997116,0.117997116,0.235994232,,0.031115296,RED,,,RHNA4,2007-2014,0,1
San Francisco,1118 HARRISON ST,94103.0,3755-019,,WSOMA MIXED USE-GENERAL,WMUG,0.0,162.0425499771189,0.09182775808722961,Industrial,Yes,,Available,Not Used in Prior Housing Element,0.0,0.269355892,0.269355892,0.538711784,,0.036203739,RED,,,RHNA4,2007-2014,0,1
San Francisco,1124 HARRISON ST,94103.0,3755-021,,WSOMA MIXED USE-GENERAL,WMUG,0.0,162.0425498765039,0.1010106416801022,Industrial,Yes,,Available,Not Used in Prior Housing Element,0.0,0.3038375535,0.3038375535,0.607675107,,0.037125751,RED,,,RHNA4,2007-2014,0,1
San Francisco,1161-1165 FOLSOM ST,94103.0,3755-075,,NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT,NCT-FOLSOM,0.0,202.5531890112943,0.2529677176910965,Industrial,Yes,,Available,Not Used in Prior Housing Element,0.0,1.4036401125,1.4036401125,2.807280225,,0.054787512,RED,,,RHNA4,2007-2014,0,1
San Francisco,1157 FOLSOM ST,94103.0,3755-076,,NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT,NCT-FOLSOM,0.0,202.5531886046455,0.09782212339723562,Commercial Stores,Yes,,Available,Not Used in Prior Housing Element,0.0,0.728884239,0.728884239,1.457768478,,0.07357197,RED,,,RHNA4,2007-2014,0,1
San Francisco,1155 FOLSOM ST,94103.0,3755-077,,NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT,NCT-FOLSOM,0.0,163.349347455385,0.05165509494487198,Industrial,Yes,,Available,Not Used in Prior Housing Element,0.0,0.258471542,0.258471542,0.516943084,,0.061264961,RED,,,RHNA4,2007-2014,0,1
San Francisco,15 BRUSH PL,94103.0,3755-085,,RESIDENTIAL ENCLAVE,RED,0.0,98.00960854833856,0.04041866564596376,Industrial,Yes,,Available,Not Used in Prior Housing Element,0.0,0.104428603,0.104428603,0.208857206,,0.052722845,RED,,,RHNA4,2007-2014,0,1
San Francisco,17 BRUSH PL,94103.0,3755-086,,RESIDENTIAL ENCLAVE,RED,0.0,98.00960789138284,0.04029671221782859,Industrial,Yes,,Available,Not Used in Prior Housing Element,0.0,0.106226034,0.106226034,0.212452068,,0.05379262,RED,,,RHNA4,2007-2014,0,1
San Francisco,1129 FOLSOM ST,94103.0,3755-099,,NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT,NCT-FOLSOM,0.0,163.3493455771059,0.05223053710832913,Industrial,Yes,,Available,Not Used in Prior Housing Element,0.0,0.2594262185,0.2594262185,0.518852437,,0.060813776,RED,,,RHNA4,2007-2014,0,1
San Francisco,1125-1127 FOLSOM ST,94103.0,3755-100,,NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT,NCT-FOLSOM,0.0,163.3493461760267,0.05223060855601358,Commercial Stores,Yes,,Available,Not Used in Prior Housing Element,0.0,0.279655045,0.279655045,0.55931009,,0.065555656,RED,,,RHNA4,2007-2014,0,1
San Francisco,300 07TH ST,94103.0,3755-131,,NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT,NCT-FOLSOM,0.0,202.553188330271,0.3509358610888849,Gas Station,Yes,,Available,Not Used in Prior Housing Element,0.0,2.134783601,2.134783601,4.269567202,,0.060064383,RED,,,RHNA4,2007-2014,0,1
San Francisco,308 07TH ST,94103.0,3755-132,,NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT,NCT-FOLSOM,0.0,163.349346365785,0.05558013125027009,Parking Lot,Yes,,Available,Not Used in Prior Housing Element,0.0,0.297676845,0.297676845,0.59535369,,0.065574967,RED,,,RHNA4,2007-2014,0,1
San Francisco,65 RINGOLD ST,94103.0,3756-015,,WSOMA MIXED USE-GENERAL,WMUG,0.0,163.3493475234156,0.04304406065146735,,Yes,,Available,Not Used in Prior Housing Element,0.0,0.2302819955,0.2302819955,0.460563991,,0.065502721,W SoMa MUG,,,RHNA4,2007-2014,0,1
San Francisco,-  ,94103.0,3756-022,,RESIDENTIAL ENCLAVE-MIXED,RED-MX,0.0,114.3445413207706,0.04304485272531719,Parking Lot,Yes,,Available,Not Used in Prior Housing Element,0.0,0.0875629725,0.0875629725,0.175125945,,0.035580646,RED MIXED,,,RHNA4,2007-2014,0,1
San Francisco,1285 FOLSOM ST,94103.0,3756-034,,NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT,NCT-FOLSOM,0.0,202.5531879395589,0.06123125737311397,Industrial,Yes,,Available,Not Used in Prior Housing Element,0.0,0.273272108,0.273272108,0.546544216,,0.044066955,NCT Named,,,RHNA4,2007-2014,0,1
San Francisco,1257 FOLSOM ST,94103.0,3756-039,,NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT,NCT-FOLSOM,0.0,163.3493448330385,0.05118111630204406,Industrial,Yes,,Available,Not Used in Prior Housing Element,0.0,0.151283214,0.151283214,0.302566428,,0.036190417,NCT Named,,,RHNA4,2007-2014,0,1
San Francisco,1237 FOLSOM ST,94103.0,3756-042,,NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT,NCT-FOLSOM,0.0,130.6794772809313,0.0512709829539368,Industrial,Yes,,Pending Project,Not Used in Prior Housing Element,1.098369866666667,0.5491849333333334,18.1231028,19.7706576,Pipeline,,NCT Named,,,RHNA4,2007-2014,0,1
San Francisco,1233 FOLSOM ST,94103.0,3756-043,,NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT,NCT-FOLSOM,0.0,163.3493447190498,0.05129383023276656,Industrial,Yes,,Available,Not Used in Prior Housing Element,0.0,0.1635900045,0.1635900045,0.327180009,,0.039048489,NCT Named,,,RHNA4,2007-2014,0,1
San Francisco,1219 FOLSOM ST,94103.0,3756-046,,NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT,NCT-FOLSOM,0.0,163.3493453170063,0.05136117241165292,Industrial,Yes,,Available,Not Used in Prior Housing Element,0.0,0.152494436,0.152494436,0.304988872,,0.036352281,NCT Named,,,RHNA4,2007-2014,0,1
San Francisco,1213 FOLSOM ST,94103.0,3756-047,,NEIGHBORHOOD COMMERCIAL TRANSIT DISTRICT,NCT-FOLSOM,0.0,163.3493462299123,0.05138367701334928,Industrial,Yes,,Available,Not Used in Prior Housing Element,0.0,0.150312118,0.150312118,0.300624236,,0.035816357,NCT Named,,,RHNA4,2007-2014,0,1
San Francisco,511-515 HARRISON ST,94105.0,3764-055,,RINCON HILL DOWNTOWN RESIDENTIAL,RH DTR,0.0,1452.36422940642,0.4010302045025941,Commercial/Mixed use,Yes,,Available,Not Used in Prior Housing Element,44.41031663,0.0,0.0,44.41031663,,0.076248489,RH DTR,,,RHNA4,2007-2014,0,1
San Francisco,429 BEALE ST,94105.0,3767-305,,RINCON HILL DOWNTOWN RESIDENTIAL,RH DTR,0.0,673.826524061417,0.2137048555643899,Industrial,Yes,,Pending Project,Not Used in Prior Housing Element,12.617671012,0.0,83.0109935,95.628664512,Pipeline,,RH DTR,,,RHNA4,2007-2014,0,1
San Francisco,555 BEALE ST,94105.0,3771-002,,SOUTH BEACH DOWNTOWN RESIDENTIAL,SB-DTR,0.0,248.2814025029195,1.756731324487715,,Yes,Yes,Available,Not Used in Prior Housing Element,49.09157541,0.0,0.0,49.09157541,,0.112553093,SB-DTR,,,RHNA4,2007-2014,0,1
San Francisco,270 BRANNAN ST,94107.0,3774-026,,MIXED USE-OFFICE,MUO,0.0,202.5531885398449,0.938046359941903,Office - Low Class A,Yes,,Available,Not Used in Prior Housing Element,3.580883765,0.0,0.0,3.580883765,,0.018846332,MUO,,,RHNA4,2007-2014,0,1
San Francisco,426 BRANNAN ST,94107.0,3776-015,,CENTRAL SOMA-MIXED USE OFFICE,CMUO,0.0,228.689083197065,0.04304448663639052,Retail & Hotel,Yes,,Available,Not Used in Prior Housing Element,0.0,0.17892917,0.17892917,0.35785834,,0.036353663,SLI,,,RHNA4,2007-2014,0,1
San Francisco,5-9 FREELON ST,94107.0,3776-080,,CENTRAL SOMA-MIXED USE OFFICE,CMUO,0.0,283.5744668224796,0.2037453437581603,Industrial,Yes,,Available,Not Used in Prior Housing Element,0.0,1.0216681505,1.0216681505,2.043336301,,0.035365926,SLI,,,RHNA4,2007-2014,0,1
San Francisco,550-560 04TH ST,94107.0,3777-019,,CENTRAL SOMA-MIXED USE OFFICE,CMUO,0.0,202.5531886438655,0.09182772220161643,Industrial,Yes,,Available,Not Used in Prior Housing Element,0.0,0.4013753075,0.4013753075,0.802750615,,0.04315864,RED,,,RHNA4,2007-2014,0,1
San Francisco,564 04TH ST,94107.0,3777-020,,CENTRAL SOMA-MIXED USE OFFICE,CMUO,0.0,163.3493454246406,0.0550968995178703,Commercial Stores,Yes,,Available,Not Used in Prior Housing Element,0.0,0.097902165,0.097902165,0.19580433,,0.021755934,RED,,,RHNA4,2007-2014,0,1
San Francisco,123 FREELON ST,94107.0,3777-028,,MIXED USE-GENERAL,MUG,0.0,141.7872330180941,0.09182769508490667,Industrial,Yes,,Available,Not Used in Prior Housing Element,0.0,0.4727229925,0.4727229925,0.945445985,,0.072614928,RED,,,RHNA4,2007-2014,0,1
San Francisco,,,3777-032,,CENTRAL SOMA-MIXED USE OFFICE,CMUO,0.0,163.3493444844369,0.0459139526549495,Industrial,Yes,,Available,Not Used in Prior Housing Element,0.0,0.1371380835,0.1371380835,0.274276167,,0.036570087,RED,,,RHNA4,2007-2014,0,1
San Francisco,,,3777-034,,CENTRAL SOMA-MIXED USE OFFICE,CMUO,0.0,163.3493469347503,0.05720899371172333,Commercial Stores,Yes,,Available,Not Used in Prior Housing Element,0.0,0.178079012,0.178079012,0.356158024,,0.038111937,RED,,,RHNA4,2007-2014,0,1
San Francisco,560-568 BRANNAN ST,94107.0,3777-044,,MIXED USE-GENERAL,MUG,0.0,300.5627977113692,0.2471083121151286,Industrial,Yes,,Pending Project,Not Used in Prior Housing Element,7.969055376,3.984527688,67.736970696,79.69055376,Pipeline,,RED,,,RHNA4,2007-2014,0,1
San Francisco,639 BRYANT ST,94107.0,3777-052,,CENTRAL SOMA-MIXED USE OFFICE,CMUO,0.0,64.44453767414038,1.396549703794589,Vacant Lot Comm and Ind,Yes,Yes,Pending Project,Not Used in Prior Housing Element,89.0,0.0,1.0,90.0,Pipeline - Affordable,,RED,,,RHNA4,2007-2014,0,1
San Francisco,617 BRYANT ST,94107.0,3777-055,,CENTRAL SOMA-MIXED USE OFFICE,CMUO,0.0,202.5531901473839,0.1426346781169833,Industrial,Yes,,Available,Not Used in Prior Housing Element,0.0,0.595039578,0.595039578,1.190079156,,0.041191882,RED,,,RHNA4,2007-2014,0,1
San Francisco,69 JEFF ADACHI WAY,94103.0,3779-057,,RESIDENTIAL ENCLAVE-MIXED,RED-MX,0.0,114.3445420954764,0.04591373347630451,Vacant Lot Residential,Yes,,Available,Not Used in Prior Housing Element,0.0,0.156861803,0.156861803,0.313723606,,0.05975705,RED MIXED,,,RHNA4,2007-2014,0,1
San Francisco,65 JEFF ADACHI WAY,94103.0,3779-058,,RESIDENTIAL ENCLAVE-MIXED,RED-MX,0.0,114.3445424817846,0.04591401647359578,Vacant Lot Residential,Yes,,Available,Not Used in Prior Housing Element,0.0,0.156862773,0.156862773,0.313725546,,0.059757051,RED MIXED,,,RHNA4,2007-2014,0,1
San Francisco,71 BOARDMAN PL,94103.0,3779-084,,SERVICE/ARTS/LIGHT INDUSTRIAL,SALI,0.0,431.3333569959526,0.231839245395849,Parking Lot,Yes,,Pending Project,Not Used in Prior Housing Element,100.0,0.0,0.0,100.0,Pipeline - Affordable,,RED MIXED,,,RHNA4,2007-2014,0,1
